step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
185,TRANSFER,865.145543467691,O18675,59674.891660333386,6350.22806049638,D18675,21549.83298169977,9234.441348159296,0
559,CASH_IN,991.5673155785462,O18676,90670.14704493567,30895.15810691583,D18676,33628.66311046353,32502.764756250053,0
460,TRANSFER,7018.425951415981,O18677,11984.727364249837,9559.295404450731,D18677,183018.3010673459,127980.3620114649,0
102,PAYMENT,17957.55718393836,O18678,85625.8062227174,141488.55986313146,D18678,30096.945258938667,70922.48565919955,0
556,DEBIT,7047.4293749889175,O18679,68631.09942538913,22251.66773949637,D18679,15420.033751848194,144336.07270482916,0
15,CASH_IN,7310.118333371255,O18680,106635.25893234891,55001.11349929836,D18680,23349.98566283491,9177.577346880433,0
51,CASH_IN,14671.889420011272,O18681,120951.327675504,62548.63961467171,D18681,54347.96672115675,29344.25764869733,0
309,CASH_IN,515.7613002833839,O18682,14640.63756357567,56023.23435381127,D18682,129298.84680879669,9702.27554403076,0
34,CASH_IN,522.9302959113677,O18683,7800.685863036368,60870.3917903471,D18683,22687.7803851797,22721.27889850788,0
636,CASH_IN,11312.832105851223,O18684,106692.71956624817,56777.34308952563,D18684,1430.1780105979985,2470.1670879726184,0
589,CASH_OUT,4007.6313128127235,O18685,78479.66408712447,34171.142430413835,D18685,30905.060494297348,117514.9744521852,0
635,CASH_IN,1425.841793339912,O18686,1341.5559368144936,101885.04953467197,D18686,2329.838647544862,14220.147479526699,0
205,TRANSFER,1116.1264675721666,O18687,66757.62081744532,7113.69095865276,D18687,123145.20820682378,5171.457145558109,0
740,CASH_OUT,4669.405657415813,O18688,20518.857026754384,69124.43278410699,D18688,4338.212597047929,29870.756543205236,0
70,TRANSFER,5063.471334316128,O18689,27991.737975942633,21319.1316557165,D18689,8131.827341211949,79231.11828065859,0
230,DEBIT,7108.253178124425,O18690,46308.03764495058,70318.8974314212,D18690,63623.71722327709,54454.345493673994,0
480,CASH_OUT,5194.479722868178,O18691,155426.77740000028,65021.803901480365,D18691,28716.997856118986,177564.62726785726,0
533,CASH_IN,6379.054574919923,O18692,5597.914784952923,3682.8801817301983,D18692,11801.786291575534,35381.00691189327,0
108,CASH_OUT,6259.584225677738,O18693,620.7998561497651,101799.90986436518,D18693,9675.566524598158,48681.48966216307,0
241,PAYMENT,264.74530903546975,O18694,53150.618333595114,65812.58715738748,D18694,185718.7373776403,99562.34448781598,0
251,CASH_IN,6213.010134250717,O18695,199.05077796658568,25171.92262036938,D18695,2788.7573980341704,7046.349598133671,0
135,PAYMENT,868.7123701404544,O18696,253224.39614026772,25538.14476405159,D18696,3537.1090221843338,56806.19498951059,0
90,PAYMENT,3473.10073196582,O18697,3605.2453937849746,6562.60103008165,D18697,145324.00723413916,38703.334881905925,0
591,TRANSFER,1452.4770130385175,O18698,32069.245559555897,163107.8865676652,D18698,12735.942201434093,3713.8336566378175,0
440,CASH_IN,5706.333608207074,O18699,32534.898011800757,775.584634219719,D18699,9954.338110115037,30786.721927781102,0
689,CASH_IN,1793.8548709034058,O18700,14975.19757059218,53677.17161017928,D18700,8166.210898528059,42188.12268066637,0
298,PAYMENT,12177.628846137783,O18701,3121.19510004896,48846.91367905687,D18701,59294.431637876834,44894.79512106092,0
407,TRANSFER,245.33374495052138,O18702,69080.94399493742,59060.84641318434,D18702,5111.625400997962,55344.37602114427,0
308,PAYMENT,3195.6400407532115,O18703,104470.39358236865,25872.130613524303,D18703,11446.067026058263,27054.87304849567,0
102,TRANSFER,2788.5659310837523,O18704,19059.552163526798,37802.010433610936,D18704,95892.70373875495,76968.12231044754,0
361,CASH_IN,1061.608568063288,O18705,92156.5587223166,17667.79801195257,D18705,17128.465079818343,2320.7023639119543,0
624,CASH_IN,362.5969684925466,O18706,121099.21876778011,32420.935587386917,D18706,8466.96867501091,47804.50788203987,0
693,TRANSFER,1278.97256561351,O18707,192599.03921762737,51079.51054837942,D18707,4617.727986534768,20934.591614317134,0
616,PAYMENT,694.1856456941525,O18708,60091.47184138222,23505.442897618916,D18708,85914.05651570534,41311.85210176855,0
528,PAYMENT,1029.1644188391092,O18709,28316.73329929058,39160.56607403409,D18709,23673.505970560873,66297.49285878729,0
608,CASH_OUT,9789.16591669743,O18710,93451.02468114089,90755.21910363971,D18710,66416.04380031278,92680.73111577771,0
293,CASH_IN,6447.373600998115,O18711,30434.90215769671,23143.400518444538,D18711,23910.87404841531,3151.147932429434,0
146,PAYMENT,764.4279847248308,O18712,76197.38263463546,15412.638023138248,D18712,135985.79539425438,29750.440245171372,0
404,PAYMENT,11585.51351468858,O18713,121751.77113584614,56472.37030884624,D18713,43505.55906179207,188694.71618135116,0
2,PAYMENT,10912.768540076004,O18714,51335.41375450423,66773.58157554345,D18714,148177.58973101102,3866.210827191706,0
119,CASH_IN,1450.9125102144912,O18715,63769.946864045436,37326.30435122164,D18715,42255.82760885436,11078.921543001856,0
606,CASH_IN,245.3802767812329,O18716,69342.05403902107,17561.496506484054,D18716,33813.77111946419,664.3021475970659,0
191,CASH_IN,5911.528272362092,O18717,85013.12289074337,103562.00076751187,D18717,40903.26662131005,68894.06886383586,0
3,PAYMENT,4370.190485086969,O18718,20998.67943160051,73216.81516822915,D18718,211199.04118229848,55256.47793205998,0
487,CASH_IN,2351.014831363496,O18719,118079.30824367361,82781.81327128426,D18719,99188.48579128593,80397.11215896068,0
623,PAYMENT,246.18731615228666,O18720,111741.21087149563,39299.689483865266,D18720,72859.90290373482,19324.52705740773,0
177,TRANSFER,696.3796477299522,O18721,71617.06617845788,148688.28104491244,D18721,91453.56268117229,10160.01104337243,0
257,CASH_IN,4596.085163522253,O18722,524.2995671894545,7185.180936142252,D18722,130687.58846472837,29213.407459886337,0
534,PAYMENT,5566.290533963086,O18723,46473.781968482595,67212.42823395252,D18723,22960.93995770648,6601.087801244876,0
477,CASH_OUT,1156.000893108407,O18724,94417.1598047264,51960.21485027299,D18724,64836.448688951474,49839.51275880379,0
398,CASH_IN,2967.52688264798,O18725,90750.01196906656,55597.945851775235,D18725,50816.81536756555,68399.22148621985,0
496,PAYMENT,10390.736076925004,O18726,97669.06909750438,7111.277242029871,D18726,19518.527782814817,19206.052372918843,0
220,CASH_OUT,1374.181010190039,O18727,117925.58523514225,2017.8570175494265,D18727,31358.681786875943,25932.231682324058,0
173,DEBIT,10415.130072156715,O18728,118207.70783309249,24132.667902255285,D18728,10849.337370978166,76340.01917472086,0
736,PAYMENT,1702.0305732836136,O18729,102078.96065093827,46272.38592332886,D18729,40516.12430504763,55467.91183122366,0
390,TRANSFER,9771.349894398521,O18730,6131.2525208579,36304.53895399692,D18730,11456.47907344802,60601.604362416365,0
502,PAYMENT,4312.948535530892,O18731,18329.292306949064,11418.275199239419,D18731,68472.49413604061,14659.369931413901,0
577,TRANSFER,7003.238864509545,O18732,1510.0483929277466,34359.454732076105,D18732,34151.86772648096,3918.6155919858275,0
260,CASH_OUT,2081.059104354148,O18733,23546.824306708415,53196.362157847485,D18733,35874.199559533154,29088.35384870787,0
131,PAYMENT,748.7670374888334,O18734,75295.35786462387,126159.64219683071,D18734,132130.64716080675,113270.24627195077,0
113,CASH_IN,805.1088982913016,O18735,13789.904982772556,135851.4050904288,D18735,74307.40542787578,60528.86842832022,0
723,PAYMENT,899.4020405065481,O18736,13484.102407235468,22352.282547165512,D18736,114136.63846029846,7399.113517707442,0
20,TRANSFER,1123.4688552232399,O18737,2423.350942623749,46411.91392801795,D18737,57570.08194992745,19825.365148526897,0
215,CASH_IN,10710.46944681834,O18738,44509.67176736847,169139.49785138256,D18738,30444.00499950837,41467.78851250763,0
310,CASH_OUT,3361.9339756298527,O18739,60524.31862403561,470.4715215972374,D18739,1447.4354835480995,66994.13615386112,0
251,CASH_IN,1246.9838558586293,O18740,2505.7416575901057,33738.807421757905,D18740,29717.226177612865,6762.703405994002,0
488,TRANSFER,4939.318312437157,O18741,25081.500866216105,38270.30277455583,D18741,62117.06664467588,22229.688386586502,0
382,PAYMENT,435.9645871393488,O18742,47223.461349597565,44984.67599598218,D18742,53391.531647403215,36138.52410107194,0
409,CASH_OUT,1015.9021618047963,O18743,116502.92748678628,26388.578512692362,D18743,20555.766375534058,40001.816703471544,0
271,TRANSFER,4033.5778962675863,O18744,8060.717608504641,22765.082220418488,D18744,38437.735979747966,69035.48963748064,0
407,DEBIT,3314.167997766986,O18745,61496.54417969489,31926.14792472081,D18745,9187.500568114854,62307.03837683361,0
692,CASH_IN,1258.1957445776104,O18746,14998.205107348816,74100.34258788984,D18746,27054.9115098858,198118.17921630913,0
194,TRANSFER,241.3148800373894,O18747,41521.42194035774,7200.150819631477,D18747,8262.347290011327,26636.22241460087,0
441,DEBIT,4604.914561661715,O18748,55873.871913407245,22248.305916112764,D18748,1097.4343510893739,13887.955111991254,0
313,PAYMENT,10838.300574208237,O18749,370.6016823615643,19923.11754799262,D18749,14279.332549274231,13772.309837396535,0
79,DEBIT,7322.587346637764,O18750,8607.458105427744,26474.29624267389,D18750,26216.977767648717,12777.820075036434,0
180,PAYMENT,1123.837301731765,O18751,60146.7603491269,53307.076335711135,D18751,55516.93843236387,11923.748626704068,0
675,TRANSFER,5977.512073090846,O18752,10926.471197862655,3508.496393859473,D18752,70654.63525602692,8796.415405575524,0
714,DEBIT,1316.3706184093098,O18753,83836.37818650836,29765.958660195913,D18753,40529.10897814612,33616.24244656152,0
14,CASH_IN,7234.237355745831,O18754,62694.3531043336,99771.94214432008,D18754,39627.64865388244,5758.000821334908,0
246,CASH_IN,7043.667632844383,O18755,93411.77478771325,35083.191019686994,D18755,51707.71414941524,3409.4437738061597,0
14,DEBIT,1248.8050685671053,O18756,63027.88322567081,163067.2527006654,D18756,28071.907008589093,50052.72362065992,0
99,PAYMENT,99.82355987835359,O18757,57826.43021506546,32048.241105735993,D18757,9856.568425327841,10243.512026193986,0
33,PAYMENT,3699.5495978230915,O18758,91272.51143062423,25756.91653650822,D18758,15158.23054693356,65211.307489482984,0
436,TRANSFER,4986.471854203412,O18759,27241.268568036357,17203.60611392108,D18759,15094.08093739679,22691.63015474275,0
257,PAYMENT,1597.867503858384,O18760,111215.79944101967,52450.733329408984,D18760,67813.32392130027,182362.37188854898,0
34,CASH_IN,2707.995122940528,O18761,214807.20037674456,2335.0504829714855,D18761,109698.1779027639,54040.482887071994,0
19,CASH_OUT,3070.2757284508007,O18762,71337.75432719171,119147.50347873659,D18762,6201.814585835097,85773.71784669172,0
664,CASH_IN,6516.094023374644,O18763,14093.630064786914,48989.227529451266,D18763,52496.83972544406,32713.17942417732,0
260,CASH_IN,1083.6501475030914,O18764,27911.370471951053,18020.613214910172,D18764,7117.563959049091,101736.28462140876,0
676,CASH_OUT,483.9190950794122,O18765,26738.66811791788,86259.52882406437,D18765,89365.65126291243,300520.7715052956,0
589,PAYMENT,1572.5821601733164,O18766,37256.944663711874,80795.94159486181,D18766,66036.48967371868,82106.43814068372,0
416,PAYMENT,3444.5613418421744,O18767,57351.00907308717,37005.07389194791,D18767,207136.35390071542,63022.92133371458,0
137,TRANSFER,747.526505295118,O18768,552.6648685759319,3439.2517659837636,D18768,22876.565515333426,11265.678101317331,0
359,CASH_OUT,1298.7974178879876,O18769,11896.821164320847,42797.801015074496,D18769,3711.1721142739375,10169.360605483438,0
720,PAYMENT,3423.213457682884,O18770,50596.590973666796,22894.08747104074,D18770,177488.3353720138,55896.86004266603,0
579,CASH_OUT,6390.988502839531,O18771,21047.47806712711,40032.34107578665,D18771,47442.12209070442,47157.251214688986,0
116,CASH_IN,135.62415566458606,O18772,12930.104959731309,22930.256478307758,D18772,8664.583828216693,25617.5785977992,0
404,PAYMENT,4229.004483189064,O18773,62178.19014030572,29610.199025678514,D18773,24003.37262444518,8085.989288566295,0
202,TRANSFER,2422.1678814371066,O18774,88602.72321865908,16457.792552641808,D18774,128629.030549772,26478.014519132532,0
376,CASH_OUT,4130.812438494758,O18775,121379.2425364667,39031.33424173024,D18775,48268.74395122054,96313.7810724117,0
250,TRANSFER,5115.39765608364,O18776,110668.28778039775,39925.12069435096,D18776,23000.847452264432,27026.63347331704,0
446,TRANSFER,188.44522432693245,O18777,61647.50747652632,55267.15956547501,D18777,89355.23187939607,14199.364309537052,0
278,PAYMENT,3865.3488022298648,O18778,147635.2262461555,4437.150705943234,D18778,44097.030782536945,73545.17535268603,0
112,PAYMENT,14520.552713992898,O18779,124306.39799464036,22427.50981772004,D18779,57685.55046073605,27007.507880672394,0
473,CASH_OUT,2746.4228587307994,O18780,11334.230134580203,133200.00187088005,D18780,155449.28339363536,3887.509426755056,0
688,PAYMENT,12194.097595307747,O18781,11864.324427788257,131744.45208118166,D18781,241223.81033972927,65469.87890642159,0
392,CASH_IN,17781.674143969572,O18782,30464.116438703233,312132.07351759943,D18782,43150.68898362177,109405.25503945888,0
143,CASH_OUT,4831.511888288655,O18783,20245.550129815565,80750.68473651672,D18783,51467.80443744957,46820.70512742766,0
32,CASH_IN,3640.739888401796,O18784,171637.12812807283,21952.50581789927,D18784,19593.45028412305,3371.285654667723,0
181,PAYMENT,7413.07367776861,O18785,65688.51595020793,3795.5124237583827,D18785,112183.32420959884,35980.79488805062,0
579,CASH_IN,7785.9314456149405,O18786,24254.96009400185,56542.642529946905,D18786,537.0547687807887,51359.83140015492,0
516,PAYMENT,4885.60195912954,O18787,12407.141321635525,68379.3279557216,D18787,103283.837986822,24446.55442611374,0
269,TRANSFER,2.0621050320673304,O18788,75009.53523790353,27783.664046673286,D18788,6859.652636778578,16431.72799962776,0
236,CASH_IN,5289.439128562088,O18789,54841.40531786236,25967.110201818083,D18789,135089.42831147328,79827.7148334545,0
277,CASH_IN,10644.768266799627,O18790,50985.0248115457,69487.92080200222,D18790,15537.639476798424,64029.0561951698,0
553,PAYMENT,351.6951056480054,O18791,107389.2706987391,10702.980188142546,D18791,68608.74379850067,35586.36895410305,0
633,TRANSFER,1774.9512806761663,O18792,14941.755002224683,65081.79062812932,D18792,7651.091467847925,29153.59265267735,0
275,CASH_IN,9723.571536110367,O18793,8012.933982130706,47738.849757151416,D18793,57194.1555246151,9089.723112390076,0
743,CASH_OUT,4906.442452117826,O18794,103581.2926806934,147429.5357883681,D18794,29856.65297896113,2891.077579586887,0
86,CASH_IN,606.086540325828,O18795,1537.2582980898967,8407.702862840568,D18795,68261.3427314036,102097.7796307,0
63,CASH_IN,4540.324299454755,O18796,229208.23290138884,120162.71814051336,D18796,51963.74753847103,39652.25143288107,0
404,CASH_OUT,4812.713040311411,O18797,14546.03574265151,17859.66919072926,D18797,96708.36532009307,6193.077394014509,1
192,CASH_IN,580.3850788589177,O18798,37743.048807028645,23302.21273828637,D18798,126020.12967603613,78700.91893350672,0
293,CASH_OUT,942.9900922690078,O18799,118532.78020277416,43680.26394494802,D18799,30840.696584509293,47224.4501958744,0
31,TRANSFER,4377.451140032608,O18800,25105.223208903044,127539.73391189394,D18800,35607.157176247696,102477.88805852935,0
330,CASH_IN,2663.1924033213104,O18801,16610.72793371055,246534.15858464717,D18801,94562.40556329397,35899.51868289398,0
658,PAYMENT,1313.399150816395,O18802,1106.2596462745191,22255.677056429566,D18802,69637.03030165877,9294.564263700684,0
107,TRANSFER,4932.194337526506,O18803,114344.47304912603,150880.23783074683,D18803,3621.395527516067,25933.245213079797,0
622,PAYMENT,583.9333479064253,O18804,41148.670503222405,22201.431713484522,D18804,71108.98092692904,42144.3443626731,0
276,PAYMENT,600.6584142273193,O18805,6942.880266764353,44351.25340165821,D18805,44897.598863302504,1637.8436424923982,0
722,CASH_OUT,52.20850361209952,O18806,81054.41839897749,56393.87384237774,D18806,90086.52141653044,49569.188914585735,0
651,DEBIT,5306.925757787233,O18807,18541.53510373172,20105.98465634534,D18807,151312.53264309824,21266.994303905452,0
598,CASH_OUT,13387.461666329938,O18808,366.34418861595486,22540.45698561241,D18808,109082.14834210275,8055.173877671659,0
556,CASH_OUT,103.96221793976443,O18809,27451.312030734836,25676.882539924718,D18809,41668.5628510634,12181.982866224072,0
82,PAYMENT,2568.9268932255522,O18810,74785.23392960886,72046.41673314977,D18810,112637.02647257301,43270.5127701138,0
64,PAYMENT,963.8237892635377,O18811,82295.7799063605,195968.24963558748,D18811,129358.36693307683,90212.21949061487,0
567,CASH_IN,5195.596719374253,O18812,32426.2766477411,13520.720263078765,D18812,9777.857658435207,12667.326623795321,0
586,TRANSFER,2965.913130509018,O18813,136980.72295736487,6170.305449645353,D18813,35278.44248076846,24842.770331415355,0
129,CASH_OUT,4455.305121462918,O18814,304538.0822575633,37719.998427865445,D18814,43889.53767186271,33667.647143686096,0
256,CASH_IN,9169.25387718791,O18815,4699.18998409701,26796.74981728497,D18815,7868.650048721308,4781.700491224926,0
231,CASH_OUT,4207.16870824124,O18816,2045.1243108234444,11303.972794633977,D18816,40457.156964899725,570.1399041050784,0
